Date,.AXJO,.FTMIB,SIc1,USFFTARGET=,.HSI,IT10YT=RR,.BVSP,EURIBOR3MD=,USD3MFSR=X,.GSPTSE,.FTSES,US5YT=RR,.GDAXI,JPPRIME=,US2YT=RR,USDISC=,JP10YT=RR,.VIX,.SPX,GBBASE=,GBP=,CAD=,CA10YT=RR,.FCHI,NZD=,AUD=,.STOXX50,EU10YT=RR,US30YT=RR,.IBEX,CHF=,HGc1,.NDX,.IXIC,PLc1,GB10YT=RR,.DJI,FR10YT=RR,JPY=,.FTSE,EUR=,GCc1,TED,.TRXFLDUSP,CH10YT=RR,ECBMRO=,CLc1,US10YT=RR
2010/4/1,4907.7,23206.66,18.185,0.25,21867.04,3.846,71784.77,0.635,0.2915,12156.71,5744.89,2.608,6235.56,1.6,1.056,0.75,1.39,16.62,1182.45,0.5,1.5291,1.0084,3.682,4034.23,0.7079,0.9207,2668.82,3.086,4.746,11067.9,1.0537,3.592,1977.3,2431.16,1717.2,3.923,10897.52,3.398,93.83,5744.89,1.3581,1152.3,20,106.8,1.951,1,85.88,3.863
2010/4/6,4956.6,23346.66,18.116,0.25,22208.5,3.91,71417.27,0.638,0.29488,12110.9,5780.35,2.636,6252.21,1.6,1.068,0.75,1.395,16.48,1186.44,0.5,1.5269,1.0014,3.621,4053.94,0.7053,0.9278,2678.6,3.153,4.753,11160.6,1.0685,3.581,1980.73,2436.81,1711.1,4.011,10927.07,3.484,93.75,5780.35,1.3398,1152.2,19,107.9,1.918,1,85.39,3.89
2010/4/7,4971.3,23151.3,18.34,0.25,22138.17,3.897,70614.36,0.639,0.29525,12113.53,5762.06,2.628,6222.41,1.6,1.064,0.75,1.406,16.14,1194.37,0.5,1.524,1.0052,3.688,4026.97,0.7071,0.9267,2668.36,3.121,4.739,11191.3,1.0741,3.5845,1994.43,2454.05,1722.2,4.051,10997.35,3.454,93.34,5762.06,1.334,1161.1,20,107.39,1.934,1,84.92,3.882
2010/4/8,4944.9,22820.01,18.403,0.25,22103.53,3.891,70792.4,0.64,0.294,12176.84,5712.7,2.586,6171.83,1.6,1.036,0.75,1.387,15.58,1196.48,0.5,1.5273,1.0018,3.65,3978.46,0.7074,0.929,2646.84,3.098,4.694,11076.3,1.0725,3.5595,1995.65,2457.87,1735.3,4.004,11005.97,3.427,93.38,5712.7,1.3358,1161.6,21,107.64,1.977,1,84.34,3.838
2010/4/9,4958.4,23103.87,18.238,0.25,22121.43,3.901,71034.85,0.641,0.29781,12148.66,5770.98,2.581,6249.7,1.65,1.052,0.75,1.375,16.2,1197.3,0.5,1.5373,1.0027,3.662,4050.54,0.7157,0.933,2681.76,3.165,4.68,11394.2,1.0651,3.5955,2003.81,2465.99,1711.8,4.041,11019.42,3.463,93.15,5770.98,1.3496,1152.8,23,108.38,1.945,1,84.05,3.82
2010/4/12,4986.1,23291.65,18.404,0.25,22157.82,3.881,70524.35,0.642,0.30041,12101.52,5777.65,2.605,6250.69,1.65,1.056,0.75,1.361,15.59,1210.65,0.5,1.5365,1.0027,3.688,4050.5,0.7113,0.9265,2680.09,3.18,4.733,11460.8,1.0596,3.6055,2028.82,2504.86,1730.2,4.054,11123.11,3.489,93.25,5777.65,1.3584,1159,21,108.59,1.939,1,85.84,3.865
2010/4/13,4978.6,23195.56,18.424,0.25,21865.26,3.88,69421.35,0.644,0.30281,12204.41,5761.66,2.55,6230.83,1.65,1.016,0.75,1.35,15.89,1211.67,0.5,1.5375,1.0013,3.711,4031.99,0.713,0.9286,2673.94,3.147,4.717,11461,1.0538,3.5965,2038.64,2515.69,1722.3,4.01,11144.57,3.434,93.21,5761.66,1.3606,1159.7,21,108.64,1.939,1,85.51,3.836
2010/4/14,4996.8,23480.42,17.669,0.25,21405.17,3.889,69097.58,0.644,0.30375,12211.52,5796.25,2.471,6278.4,1.65,0.959,0.75,1.322,18.36,1192.13,0.5,1.5467,0.9988,3.717,4057.7,0.7147,0.9349,2691.17,3.137,4.673,11503.7,1.0517,3.5115,2012.84,2481.26,1690.8,4.027,11018.66,3.424,93.2,5796.25,1.3651,1136.3,20,109.98,1.902,1,83.24,3.77
2010/4/15,5025.1,23539.24,17.725,0.25,21623.38,3.881,69318.44,0.644,0.30438,12070.66,5825.01,2.522,6291.45,1.65,0.988,0.75,1.335,17.34,1197.52,0.5,1.55,1.0018,3.682,4065.65,0.7125,0.935,2711.84,3.126,4.695,11523.5,1.0553,3.4945,2013.53,2480.11,1692.8,4.024,11092.05,3.427,92.99,5825.01,1.3579,1135.2,20,110.09,1.912,1,81.45,3.803
2010/4/16,5002.2,23007.22,17.815,0.25,21510.93,3.858,69386.41,0.644,0.30531,12102.97,5743.96,2.54,6180.9,1.65,1.012,0.75,1.34,15.73,1207.17,0.5,1.5358,1.0124,3.657,3986.63,0.7082,0.9243,2660.45,3.086,4.673,11259.7,1.0608,3.512,2023.6,2500.31,1718,3.982,11117.06,3.381,92.15,5743.96,1.3496,1138.6,20,108.37,1.907,1,83.45,3.797
2010/4/19,4965.4,22785.78,18.073,0.25,21454.94,3.869,69509.49,0.643,0.30531,12113.53,5727.91,2.498,6162.44,1.65,1,0.75,1.325,16.32,1205.94,0.5,1.5336,1.0145,3.708,3970.47,0.712,0.924,2643.82,3.082,4.621,11199.5,1.0629,3.533,2034.53,2504.61,1737,3.996,11124.92,3.381,92.43,5727.91,1.3484,1148.2,21,108.72,1.88,1,83.68,3.743
2010/4/20,4944.9,23271.68,18.006,0.25,21244.49,3.884,66511.1,0.642,0.30719,12134.56,5783.69,2.535,6264.23,1.65,1.033,0.75,1.325,16.47,1208.67,0.5,1.537,0.9981,3.72,4026.65,0.7114,0.9318,2674.72,3.101,4.637,11305.6,1.0683,3.4845,2045.16,2519.07,1742.7,4.022,11134.29,3.398,93.23,5783.69,1.3436,1142.3,22,109.68,1.89,1,83.7,3.77
2010/4/21,4970.2,23045.05,18.189,0.25,21261.79,3.897,66655.71,0.642,0.31281,12160.87,5723.43,2.592,6230.38,1.65,1.07,0.75,1.309,16.62,1217.28,0.5,1.5403,0.9995,3.731,3977.67,0.7089,0.9257,2652.55,3.076,4.665,11064.7,1.0703,3.5115,2055.33,2530.15,1740.2,4.015,11204.28,3.38,93.13,5723.43,1.3386,1153.1,24,109.58,1.858,1,85.12,3.817
2010/4/22,4942.6,22616.5,18.116,0.25,20949.4,3.919,67978.05,0.644,0.31578,12239.64,5665.33,2.425,6168.72,1.65,0.963,0.75,1.292,22.81,1183.71,0.5,1.5391,1.0002,3.698,3924.65,0.7102,0.9274,2616.79,3.05,4.579,10821.9,1.0778,3.3635,2006.25,2471.47,1718.7,3.982,10991.99,3.373,93.42,5665.33,1.3292,1161.7,25,109.9,1.832,1,82.44,3.693
2010/4/23,4903.9,22726,18.107,0.25,20778.92,3.945,67529.73,0.645,0.32063,12146.74,5723.65,2.501,6259.53,1.65,1.032,0.75,1.29,21.08,1191.36,0.5,1.5377,0.9995,3.607,3951.3,0.7168,0.9276,2628.6,3.053,4.632,10918.2,1.0724,3.3675,2007.59,2471.73,1711.4,4.04,11045.27,3.38,93.91,5723.65,1.3383,1171.3,30,110.74,1.853,1,83.22,3.767
2010/4/27,4911.9,22036.47,18.549,0.25,21108.59,3.964,67119.41,0.646,0.32781,12076.89,5603.52,2.488,6159.51,1.65,1.004,0.75,1.281,18.44,1206.78,0.5,1.5243,1.0172,3.741,3844.6,0.7108,0.9147,2566.17,2.941,4.593,10480.9,1.0882,3.3335,2042.89,2511.92,1733.7,3.963,11167.32,3.279,93.12,5603.52,1.3163,1168.4,28,107.61,1.831,1,85.17,3.732
2010/4/28,4851.2,21501.24,18.611,0.25,20811.36,4.061,64869.32,0.654,0.33781,12200.32,5586.61,2.42,6084.34,1.65,0.964,0.75,1.289,22.05,1186.69,0.5,1.5201,1.0095,3.74,3787,0.7171,0.9251,2543.28,2.971,4.521,10167,1.0848,3.3375,2000.63,2461.19,1745.1,3.99,11008.61,3.318,94.02,5586.61,1.3211,1180.1,27,108.25,1.847,1,86.15,3.659
2010/4/29,4818.7,21695.7,18.813,0.25,20763.05,4.025,64914.17,0.659,0.34438,12210.7,5617.84,2.465,6144.91,1.65,1,0.75,1.313,20.19,1202.26,0.5,1.532,1.0058,3.65,3840.62,0.7234,0.927,2563.38,3.009,4.531,10441,1.0842,3.2785,2031.6,2498.74,1728.9,3.996,11151.83,3.343,94.01,5617.84,1.3224,1182.7,31,109.65,1.794,1,86.19,3.692
2010/4/30,4822.7,21562.48,17.818,0.25,20327.54,4.043,63414.22,0.663,0.34656,12196.51,5553.29,2.38,6135.7,1.65,0.952,0.75,1.322,23.84,1173.6,0.5,1.5268,1.0174,3.636,3816.99,0.7269,0.9244,2541.22,3.019,4.418,10492.2,1.0773,3.1645,1968.97,2424.25,1685.8,3.914,10926.77,3.3,93.81,5553.29,1.3295,1168.6,30,107.78,1.673,1,82.74,3.598
2010/5/3,4788.8,21628.91,17.511,0.25,20133.41,4.004,62870.88,0.665,0.35313,12030.86,5411.11,2.3,6166.92,1.65,0.873,0.75,1.311,24.91,1165.9,0.5,1.5244,1.0106,3.556,3828.46,0.7306,0.9264,2542.66,3.056,4.392,10422.8,1.0855,3.138,1958.26,2402.29,1648.6,3.843,10868.12,3.324,94.54,5411.11,1.3192,1174.6,34,109.19,1.662,1,79.97,3.546
2010/5/4,4804.5,20613.25,17.493,0.25,19920.29,4.044,65452.68,0.668,0.36016,11875.13,5341.93,2.164,6006.86,1.65,0.793,0.75,1.313,32.8,1128.15,0.5,1.5135,1.0243,3.542,3689.29,0.7198,0.9082,2466.69,2.952,4.206,9859.1,1.1033,3.1035,1893.75,2319.64,1665.5,3.821,10520.32,3.251,94.62,5341.93,1.298,1196.9,38,106.49,1.657,1,77.11,3.405
2010/5/5,4713.3,20351.95,18.429,0.25,20426.64,4.025,64424.89,0.672,0.37359,11842.43,5260.99,2.167,5958.45,1.65,0.82,0.75,1.296,40.95,1110.88,0.5,1.5097,1.0309,3.542,3636.03,0.7177,0.9048,2457.57,2.859,4.27,9635.2,1.1181,3.131,1849.44,2265.64,1664.8,3.808,10380.43,3.153,93.87,5260.99,1.2812,1210,57,105.69,1.793,1,75.11,3.42
2010/5/6,4654.4,19483.93,18.53,0.25,20146.51,4.183,65223.63,0.677,0.42813,11692.43,5123.02,2.266,5908.26,1.65,0.868,0.75,1.292,28.84,1159.73,0.5,1.4762,1.0503,3.506,3556.11,0.7105,0.8853,2416.91,2.794,4.412,9352.6,1.1106,3.215,1942.61,2374.67,1691.5,3.837,10785.14,3.143,90.53,5123.02,1.2656,1200.4,52,102.26,1.766,1,76.8,3.541
2010/5/7,4551,18846.18,19.272,0.25,20212.49,4.268,64788.22,0.682,0.42125,11947.9,5387.42,2.238,5715.09,1.65,0.84,0.75,1.304,28.32,1155.79,0.5,1.48,1.0425,3.584,3392.59,0.7142,0.888,2327.66,2.785,4.424,9046.1,1.1075,3.194,1940.48,2375.31,1698.8,3.96,10748.26,3.158,91.56,5387.42,1.2759,1219.9,35,100.52,1.772,1,76.37,3.531
2010/5/10,4599.8,20971.21,19.64,0.25,20422.46,4.062,63412.47,0.682,0.42281,12000.61,5334.21,2.279,6017.91,1.65,0.867,0.75,1.29,25.52,1171.67,0.5,1.4846,1.0231,3.584,3720.29,0.7222,0.9028,2498.4,2.953,4.478,10351.9,1.1101,3.176,1975.58,2425.02,1745.3,3.864,10896.91,3.223,93.29,5334.21,1.2781,1242.7,39,104.97,1.729,1,75.65,3.571
2010/5/11,4630.7,20874.65,19.476,0.25,20145.43,3.981,62866.26,0.682,0.43019,12195.97,5383.45,2.247,6037.71,1.6,0.835,0.75,1.265,26.68,1157.44,0.5,1.4953,1.0214,3.596,3693.2,0.7162,0.8944,2484.01,2.934,4.432,10008.6,1.1112,3.2195,1945.52,2394.36,1737.4,3.843,10782.95,3.218,92.68,5383.45,1.2653,1228.8,36,104.7,1.697,1,74.4,3.537
2010/5/12,4612.8,21029.48,19.202,0.25,19715.2,3.939,60841.08,0.682,0.43588,12116.59,5433.73,2.156,6183.49,1.6,0.79,0.75,1.246,31.24,1135.68,0.5,1.4823,1.0192,3.506,3733.87,0.7127,0.8933,2506.17,2.94,4.341,10089.8,1.1104,3.123,1907.1,2346.85,1713.4,3.837,10620.16,3.21,93.17,5433.73,1.2621,1227.4,39,106.32,1.681,1,71.61,3.457
2010/5/13,4652.8,20878.83,18.835,0.25,19944.94,3.895,59689.32,0.683,0.44506,12014.97,5262.85,2.2,6251.97,1.6,0.806,0.75,1.255,30.84,1136.94,0.5,1.4605,1.0205,3.435,3731.54,0.7137,0.8951,2513.21,2.94,4.364,9977.5,1.1178,2.923,1915.45,2354.23,1661.2,3.741,10625.83,3.203,92.69,5262.85,1.2528,1227.7,45,105.09,1.655,1,70.08,3.491
2010/5/14,4639.8,19781.17,18.855,0.25,19578.98,3.895,58192.08,0.684,0.46,11813,5262.54,2.071,6056.71,1.6,0.733,0.75,1.225,33.55,1120.8,0.5,1.4537,1.0351,3.515,3560.36,0.707,0.8857,2421.43,2.868,4.236,9314.7,1.1331,3.0225,1887.06,2317.26,1688.5,3.724,10510.95,3.127,92.46,5262.54,1.236,1214.3,43,103.07,1.582,1,69.41,3.353
2010/5/17,4587.6,19826.83,18.091,0.25,19545.83,3.932,60259.33,0.685,0.46469,11764.51,5307.34,2.124,6066.92,1.6,0.777,0.75,1.23,35.32,1115.05,0.5,1.4476,1.031,3.397,3543.55,0.6971,0.877,2424.79,2.862,4.245,9286.1,1.1307,2.95,1873.42,2298.37,1603.7,3.75,10444.37,3.121,92.58,5307.34,1.2393,1192.6,46,103.16,1.519,1,69.87,3.37
2010/5/18,4503.3,20314.21,17.694,0.25,19667.76,3.87,59915.14,0.688,0.4775,11665.77,5158.08,1.986,6155.93,1.6,0.716,0.75,1.259,45.79,1071.59,0.5,1.4301,1.04,3.408,3617.32,0.6907,0.8623,2456.92,2.829,4.093,9627.6,1.1495,2.9355,1800.12,2204.01,1493.8,3.643,10068.01,3.078,92.12,5158.08,1.218,1187.8,43,101.68,1.457,1,68.01,3.216
2010/5/19,4458.4,19612.66,17.631,0.25,18985.5,4.036,59184.08,0.69,0.48406,11405.95,5073.13,2.02,5988.67,1.6,0.764,0.75,1.26,40.1,1087.69,0.5,1.4452,1.0432,3.315,3511.67,0.6787,0.8476,2386.73,2.76,4.101,9376.5,1.1493,3.0515,1822.77,2229.04,1499.2,3.555,10193.39,3.008,91.63,5073.13,1.2427,1175.7,47,101.09,1.523,1,70.04,3.236
2010/5/20,4404.6,19282.05,17.982,0.25,19196.45,3.952,60190.36,0.692,0.49688,11521.35,5062.93,1.992,5867.88,1.6,0.735,0.75,1.27,38.32,1073.65,0.5,1.435,1.0702,3.365,3432.52,0.6664,0.8155,2343.08,2.696,4.09,9270.5,1.152,3.1365,1815.28,2213.55,1532.5,3.56,10066.57,2.948,89.56,5062.93,1.2465,1193.8,49,97.06,1.586,1,70.21,3.198
2010/5/21,4308,19535.91,17.763,0.25,19431.37,3.964,62091.77,0.695,0.50969,11518.08,5069.61,1.975,5829.25,1.6,0.759,0.75,1.239,34.61,1074.03,0.5,1.4466,1.0591,3.255,3430.74,0.6782,0.8324,2326.48,2.665,4.057,9407.3,1.1493,3.0335,1815.68,2210.95,1489.9,3.546,10043.75,2.934,90,5069.61,1.257,1197.8,57,98.49,1.57,1,68.75,3.16
2010/5/24,4395.4,19030.49,18.292,0.25,19766.71,3.932,61946.99,0.697,0.53625,11543.9,4940.68,2.019,5805.68,1.6,0.817,0.75,1.267,35.02,1067.95,0.5,1.4419,1.0638,3.255,3430.93,0.6695,0.8241,2330.72,2.653,4.095,9287.9,1.1594,3.0715,1796.47,2195.88,1528.3,3.473,9974.45,2.9,90.13,4940.68,1.2351,1213.3,56,97.28,1.57,1,71.51,3.192
2010/5/25,4375.3,18382.71,18.457,0.25,19765.19,3.985,63046.51,0.697,0.53781,11749.12,5038.08,2.198,5670.04,1.6,0.881,0.75,1.295,29.68,1103.06,0.5,1.4422,1.0659,3.381,3331.29,0.6709,0.8289,2285.13,2.578,4.253,9004.4,1.1543,3.1515,1862.71,2277.68,1550.9,3.566,10258.99,2.851,90.3,5038.08,1.2365,1211.9,51,97.27,1.539,1,74.55,3.357
2010/5/26,4365.6,18778.41,18.411,0.25,19496.95,4.035,61840.99,0.697,0.53844,11671.44,5195.17,2.099,5758.02,1.6,0.774,0.75,1.272,32.07,1089.41,0.5,1.4365,1.0704,3.301,3408.59,0.6631,0.8209,2328.71,2.632,4.216,9042.6,1.1597,3.097,1852.39,2257.04,1547.4,3.623,10136.63,2.909,89.82,5195.17,1.2167,1212.2,44,96.86,1.512,1,73.97,3.303
2010/5/27,4379.2,19631.87,18.54,0.25,19471.8,4.121,62942.91,0.699,0.53625,11762.99,5188.43,2.06,5937.14,1.6,0.77,0.75,1.233,35.54,1070.71,0.5,1.4582,1.048,3.354,3525.31,0.6831,0.8514,2398.85,2.706,4.182,9334.9,1.1501,3.054,1835.04,2222.33,1547.4,3.578,10024.02,2.962,91.06,5188.43,1.2368,1224.8,44,100.11,1.554,1,72.58,3.263
2010/5/28,4460.8,19475.88,18.304,0.25,19786.71,4.153,61675.75,0.699,0.53625,11571.97,5163.3,2.14,5946.18,1.6,0.817,0.75,1.235,30.17,1098.38,0.5,1.4463,1.0539,3.287,3515.06,0.6792,0.8473,2389.32,2.676,4.246,9425.5,1.1588,3.032,1879.59,2281.07,1548.4,3.573,10249.54,2.939,91.05,5163.3,1.2267,1220.6,43,98.89,1.533,1,72.86,3.347
2010/5/31,4453.4,19543.97,17.92,0.25,19780.07,4.169,61182.92,0.701,0.5375,11780.67,5151.32,2.151,5964.33,1.6,0.821,0.75,1.214,29.46,1102.83,0.5,1.4537,1.0449,3.385,3507.56,0.6804,0.8464,2397.18,2.655,4.273,9359.4,1.1548,2.9385,1895.66,2303.03,1540.9,3.557,10255.28,2.916,91.24,5151.32,1.2305,1208.3,41,97.03,1.486,1,74.61,3.369
2010/6/1,4430.6,19279.18,17.29,0.25,19378.15,4.193,61793.64,0.702,0.53781,11811.87,5211.18,1.989,5981.27,1.6,0.73,0.75,1.215,35.48,1064.88,0.5,1.4645,1.0549,3.391,3503.08,0.6752,0.8321,2392.92,2.682,4.133,9299.7,1.1564,2.8125,1832.04,2219.17,1523.3,3.576,9931.97,2.975,91,5211.18,1.2225,1216.2,41,99.55,1.46,1,71.51,3.208
2010/6/2,4428.7,19183.13,18.153,0.25,19487.48,4.271,61478.61,0.704,0.53656,11569.61,5126,1.935,5981.2,1.6,0.718,0.75,1.236,36.57,1050.47,0.5,1.4648,1.0387,3.29,3501.5,0.6812,0.8411,2389.62,2.656,4.082,9268,1.1545,2.759,1798.16,2173.9,1515.3,3.509,9816.49,2.983,92.18,5126,1.2249,1239.3,44,100.08,1.532,1,71.44,3.146
2010/6/3,4489.1,19473.35,18.468,0.25,19621.24,4.272,63048.8,0.706,0.53719,11504.74,5069.06,1.984,6054.63,1.6,0.746,0.75,1.235,33.7,1062,0.5,1.4611,1.0396,3.293,3557.34,0.6839,0.8435,2418.55,2.674,4.115,9276.2,1.1566,2.7725,1795.7,2170.57,1526.8,3.5,9939.98,3.027,92.65,5069.06,1.2157,1244,44,96.56,1.568,1,71.99,3.189
2010/6/4,4471,18734.73,18.18,0.25,19632.7,4.239,63605.38,0.707,0.53688,11517.18,5028.15,1.974,5938.88,1.6,0.726,0.75,1.245,33.73,1055.69,0.5,1.446,1.0624,3.323,3455.61,0.6703,0.8232,2375.56,2.568,4.11,8923.4,1.1627,2.8425,1778.92,2158.85,1532,3.476,9899.25,3.054,91.91,5028.15,1.1973,1228.5,43,95.13,1.557,1,74.38,3.178
2010/6/7,4410.4,18631.18,18.342,0.25,19872.38,4.361,64442.27,0.711,0.53656,11450.64,5085.86,2.117,5904.95,1.6,0.794,0.75,1.233,30.57,1086.84,0.5,1.4467,1.0607,3.355,3413.72,0.6588,0.8092,2362.17,2.559,4.238,8795.3,1.1634,2.8555,1830.09,2218.71,1534.2,3.529,10172.53,3.051,91.32,5085.86,1.1914,1220.8,44,96.03,1.599,1,75.48,3.325
2010/6/8,4385.5,18542.8,18.222,0.25,20062.15,4.306,64750.71,0.713,0.53644,11635.85,5132.5,2.025,5868.55,1.6,0.734,0.75,1.21,28.79,1091.6,0.5,1.447,1.0474,3.434,3380.36,0.6667,0.8272,2338.51,2.513,4.151,8669.8,1.1516,2.8995,1847.15,2243.6,1533,3.558,10211.07,3.073,91.51,5132.5,1.1972,1228.9,64,95.55,1.572,1,73.78,3.233
2010/6/9,4390,18912.91,18.569,0.25,20138.4,4.142,64540.91,0.715,0.53706,11666.92,5163.68,2.083,5984.75,1.6,0.758,0.75,1.233,25.87,1115.23,0.5,1.4533,1.0443,3.404,3446.77,0.6705,0.8278,2373.06,2.566,4.22,8868.7,1.148,3.0025,1897.48,2305.88,1576,3.473,10404.77,3.07,91.26,5163.68,1.1985,1233.2,61,98.37,1.582,1,76.94,3.308
2010/6/10,4445.9,19391.09,18.432,0.25,20286.71,4.041,64437.58,0.718,0.53894,11907.54,5217.82,2.05,6056.59,1.45,0.734,0.75,1.194,25.92,1114.61,0.5,1.4702,1.0304,3.428,3516.64,0.6852,0.8488,2400.51,2.609,4.184,9198.2,1.1427,2.994,1905.31,2305.93,1567.5,3.554,10409.46,3.085,91.36,5217.82,1.2108,1229.3,62,98.92,1.619,1,77.67,3.264
2010/6/11,4506.7,19660.27,18.767,0.25,20912.18,4.042,64829.03,0.719,0.53894,11921.05,5237.92,1.988,6047.83,1.45,0.706,0.75,1.175,25.05,1116.04,0.5,1.4542,1.0326,3.357,3555.52,0.6897,0.8502,2420.8,2.573,4.123,9561.7,1.1487,2.9025,1910.65,2307.16,1572,3.541,10434.17,3.022,91.64,5237.92,1.211,1247.5,61,101.15,1.651,1,76.79,3.192
2010/6/15,4517.2,20582.72,19.175,0.25,20819.08,4.062,64810.62,0.723,0.53925,11945.97,5253.89,2.016,6175.05,1.45,0.714,0.75,1.145,23.95,1117.51,0.5,1.48,1.0255,3.304,3661.51,0.6983,0.8653,2458.32,2.67,4.148,9742,1.1332,2.881,1913.48,2309.8,1587,3.478,10450.64,3.119,91.41,5253.89,1.2323,1257.2,58,101.05,1.603,1,77.18,3.225
2010/6/16,4572.4,20562.63,18.802,0.25,20856.61,4.063,65160.33,0.727,0.53819,11927.59,5250.84,2.03,6190.91,1.45,0.717,0.75,1.15,24.88,1113.2,0.5,1.4728,1.0251,3.322,3675.93,0.6969,0.8632,2461.15,2.675,4.165,9683.3,1.1311,2.939,1895.84,2289.09,1590.3,3.54,10442.41,3.134,91.42,5250.84,1.2306,1239.7,55,101.14,1.582,1,77.82,3.247
2010/6/17,4563.3,20568.91,18.896,0.25,20733.49,4.039,63936.7,0.729,0.53838,11936.08,5299.11,1.963,6223.54,1.45,0.685,0.75,1.166,27.05,1095.31,0.5,1.4821,1.0278,3.327,3683.08,0.7055,0.8681,2468.94,2.665,4.1,9755.1,1.1119,2.9905,1880.54,2261.8,1593,3.522,10293.52,3.107,90.98,5299.11,1.2378,1239.9,55,101.29,1.56,1,77.21,3.165
2010/6/18,4561.5,20752.31,18.454,0.25,20690.79,3.998,64823.83,0.732,0.53825,11797.94,5246.98,1.925,6216.98,1.45,0.68,0.75,1.107,26.91,1092.04,0.5,1.4826,1.0215,3.259,3687.21,0.7065,0.872,2468.71,2.73,4.065,9971.8,1.1082,2.934,1874.42,2254.23,1567,3.454,10298.44,3.112,90.67,5246.98,1.2384,1234.1,59,100.86,1.55,1,76.35,3.125
2010/6/21,4622,20810.44,18.731,0.25,20726.68,3.97,64225.22,0.733,0.53825,11807.5,5178.52,1.947,6292.97,1.45,0.68,0.75,1.09,29.74,1073.69,0.5,1.4747,1.0245,3.233,3736.15,0.7069,0.8754,2495.79,2.773,4.1,10071.9,1.112,3.003,1844.59,2217.42,1561.5,3.432,10152.8,3.127,91,5178.52,1.2306,1245.5,60,99.2,1.523,1,76.51,3.135
2010/6/22,4604.2,20609.03,19.105,0.25,20248.9,4.035,61977.91,0.737,0.53719,11670.18,5100.23,1.903,6269.04,1.45,0.653,0.75,1.07,28.53,1076.76,0.5,1.4807,1.029,3.233,3705.32,0.7048,0.8724,2482.17,2.695,4.064,10016.1,1.1073,3.093,1838.52,2223.48,1570.4,3.395,10143.81,3.087,90.54,5100.23,1.2266,1255.8,55,98.88,1.508,1,78.86,3.11
2010/6/23,4544.5,20358.92,18.673,0.25,20128.99,4.062,60935.9,0.739,0.53469,11707.85,5046.47,1.824,6204.52,1.45,0.629,0.75,1.108,29,1074.57,0.5,1.4967,1.0394,3.198,3641.79,0.7129,0.8738,2457.85,2.649,4.005,9886,1.1041,3.0685,1836,2220.65,1565.6,3.374,10138.52,3.084,89.83,5046.47,1.2313,1238.2,51,97.22,1.523,1,78.25,3.023
2010/6/24,4519.2,19942.39,18.594,0.25,19905.32,4.073,61236.2,0.742,0.53344,11607,5071.68,1.77,6115.48,1.45,0.601,0.75,1.11,34.13,1041.24,0.5,1.4927,1.0432,3.165,3555.36,0.7081,0.8668,2414.37,2.597,3.934,9586.5,1.102,2.9155,1764.06,2135.18,1548.1,3.369,9870.3,3.055,89.54,5071.68,1.2333,1242,50,97.6,1.475,1,75.94,2.953
2010/6/25,4467.2,19961.74,18.671,0.25,19842.2,4.103,61429.79,0.748,0.533,11263.83,4914.22,1.778,6070.6,1.45,0.605,0.75,1.141,34.54,1030.71,0.5,1.5063,1.0355,3.092,3519.73,0.7138,0.8748,2399.24,2.618,3.894,9535,1.0926,2.936,1739.14,2109.24,1530.9,3.38,9774.02,3.096,89.21,4914.22,1.2374,1245.5,47,97.41,1.465,1,75.63,2.935
2010/6/28,4433.4,20130.61,17.76,0.25,20084.12,4.132,60865.27,0.754,0.53394,11294.42,4916.87,1.811,6157.22,1.45,0.637,0.75,1.133,32.86,1027.37,0.5,1.5099,1.0354,3.083,3576.45,0.7078,0.8719,2431.08,2.589,3.899,9688.5,1.0869,2.865,1734.41,2101.36,1503.3,3.365,9732.53,3.122,89.35,4916.87,1.2277,1206.3,47,94.29,1.449,1,72.95,2.954
2010/6/29,4410.5,19236.26,17.698,0.25,19857.07,4.138,62064.75,0.761,0.53331,11196.06,4805.75,1.817,5952.03,1.45,0.629,0.75,1.154,30.12,1022.58,0.5,1.506,1.0547,3.104,3432.99,0.6914,0.8466,2356.81,2.563,3.947,9160.4,1.0822,2.904,1728.34,2091.79,1499.2,3.323,9686.48,3.077,88.54,4805.75,1.2179,1207.4,43,93.37,1.449,1,72.14,2.977
2010/6/30,4319,19311.75,17.833,0.25,20050.56,4.102,63283.8,0.767,0.53363,11092.5,4823.53,1.762,5965.52,1.45,0.621,0.75,1.169,29.65,1028.06,0.5,1.4947,1.0642,3.081,3442.89,0.6845,0.8399,2359.66,2.552,3.893,9263.4,1.077,2.96,1734.68,2093.88,1513.8,3.35,9743.62,3.055,88.39,4838.09,1.2234,1194.8,43,93.01,1.464,1,71.98,2.936
2010/7/1,4285.8,18943.76,17.979,0.25,20378.66,4.105,63476.32,0.782,0.53125,11200.17,4965,1.781,5857.43,1.45,0.629,0.75,1.12,26.84,1060.27,0.5,1.5173,1.0588,3.073,3339.9,0.6898,0.843,2304.61,2.563,3.959,9178.2,1.0592,3.0055,1789.72,2159.47,1521.9,3.321,10018.28,3.009,87.6,4823.53,1.2517,1198.6,42,92.57,1.453,1,74.07,2.984
